townland_name,has_parish,has_barony,has_county,detected_at
AGHNAMONEY,False,False,False,2026-06-09
AGHNAMOYLE,False,False,False,2026-06-09
AGHNAMULLEN,False,False,False,2026-06-09
AGHNANANAGH,False,False,False,2026-06-09
AGHNANEANE OR HERMITAGE,False,False,False,2026-06-09
AGHNANEREAGH,False,False,False,2026-06-09
AGHNASEDAGH,False,False,False,2026-06-09
AGHNASHALVY,False,False,False,2026-06-09
AGHNASHAMMER,False,False,False,2026-06-09
AGHNASHANNAGH,False,False,False,2026-06-09
AGHNASHINGAN,False,False,False,2026-06-09
AGHNASILLAGH,False,False,False,2026-06-09
AGHNASKEA,False,False,False,2026-06-09
AGHNASKEAGH,False,False,False,2026-06-09
AGHNASKERRY,False,False,False,2026-06-09
AGHNASKEW,False,False,False,2026-06-09
AGHNASKEW GLEBE,False,False,False,2026-06-09
AGHNASULLIVAN,False,False,False,2026-06-09
AGHNASURN,False,False,False,2026-06-09
AGHNATRISK,False,False,False,2026-06-09
AGHNAVAR,False,False,False,2026-06-09
AGHNAVEALOGE,False,False,False,2026-06-09
AGHO,False,False,False,2026-06-09
AGHODY,False,False,False,2026-06-09
AGHONEY,False,False,False,2026-06-09
AGHOO,False,False,False,2026-06-09
AGHOO EAST,False,False,False,2026-06-09
AGHOO WEST,False,False,False,2026-06-09
AGHOOS,False,False,False,2026-06-09
AGHORT,False,False,False,2026-06-09
AGHORY,False,False,False,2026-06-09
AGHOUTEREERY,False,False,False,2026-06-09
AGHPAUDEEN,False,False,False,2026-06-09
AGHRABOY,False,False,False,2026-06-09
AGHRAFINIGAN,False,False,False,2026-06-09
AGHRAGH,False,False,False,2026-06-09
AGHRANE,False,False,False,2026-06-09
AGHRUNNIAGHT,False,False,False,2026-06-09
AGHSMEAR,False,False,False,2026-06-09
AGHTABOY,False,False,False,2026-06-09
AGHULDRED,False,False,False,2026-06-09
AGHULLAGHY,False,False,False,2026-06-09
AGHWATER,False,False,False,2026-06-09
AGHYARIN,False,False,False,2026-06-09
AGHYOGHIL BEG,False,False,False,2026-06-09
AGHYOGHIL MORE,False,False,False,2026-06-09
AGHYOGHILL,False,False,False,2026-06-09
AGHYOULE,False,False,False,2026-06-09
AGHYOWLA,False,False,False,2026-06-09
AGHYRASSY,False,False,False,2026-06-09
AGLISH,False,False,False,2026-06-09
AGLISH NORTH,False,False,False,2026-06-09
AGLISH SOUTH,False,False,False,2026-06-09
AGLORAGH,False,False,False,2026-06-09
AGOLAGH,False,False,False,2026-06-09
AGRIMHILL,False,False,False,2026-06-09
AHABEG,False,False,False,2026-06-09
AHABEG ROSS,False,False,False,2026-06-09
AHACLARE,False,False,False,2026-06-09
AHACORE,False,False,False,2026-06-09
AHADAGH,False,False,False,2026-06-09
AHADALLANE,False,False,False,2026-06-09
AHAGA,False,False,False,2026-06-09
AHAGILLA,False,False,False,2026-06-09
AHAGLASLIN,False,False,False,2026-06-09
AHAGLUGGER,False,False,False,2026-06-09
AHAKEERA,False,False,False,2026-06-09
AHALAHANA,False,False,False,2026-06-09
AHALISKY,False,False,False,2026-06-09
AHANAGH,False,False,False,2026-06-09
AHANAGLOGH,False,False,False,2026-06-09
AHANDUFF BEG,False,False,False,2026-06-09
AHANDUFF MORE,False,False,False,2026-06-09
AHANE,False,False,False,2026-06-09
AHANE BEG,False,False,False,2026-06-09
AHANE LOWER,False,False,False,2026-06-09
AHANE UPPER,False,False,False,2026-06-09
AHANEBOY,False,False,False,2026-06-09
AHANROE,False,False,False,2026-06-09
AHANURE NORTH,False,False,False,2026-06-09
AHANURE SOUTH,False,False,False,2026-06-09
AHAPOULEEN,False,False,False,2026-06-09
AHARE,False,False,False,2026-06-09
AHARINAGHBEG,False,False,False,2026-06-09
AHARINAGHMORE,False,False,False,2026-06-09
AHARNEY,False,False,False,2026-06-09
AHASCRA,False,False,False,2026-06-09
AHASCRAGH EAST,False,False,False,2026-06-09
AHASCRAGH WEST,False,False,False,2026-06-09
AHASLA,False,False,False,2026-06-09
AHAUN,False,False,False,2026-06-09
AHAUNBOY NORTH,False,False,False,2026-06-09
AHAVEHEEN,False,False,False,2026-06-09
AHAWILK,False,False,False,2026-06-09
AHENA,False,False,False,2026-06-09
AHENNY,False,False,False,2026-06-09
AHENNY LITTLE,False,False,False,2026-06-09
AHERLA BEG,False,False,False,2026-06-09
AHERLA MORE,False,False,False,2026-06-09
AHIDELAKE,False,False,False,2026-06-09
AHIL BEG,False,False,False,2026-06-09
AHIL MORE,False,False,False,2026-06-09
AHILDOTIA,False,False,False,2026-06-09
AHIMMA,False,False,False,2026-06-09
AHNAGURRA,False,False,False,2026-06-09
AIGHAN,False,False,False,2026-06-09
AIGHE,False,False,False,2026-06-09
AILBRACK,False,False,False,2026-06-09
AILLDAVORE,False,False,False,2026-06-09
AILLE,False,False,False,2026-06-09
AILLEBAUN,False,False,False,2026-06-09
AILLEBRACK,False,False,False,2026-06-09
AILLEMORE,False,False,False,2026-06-09
AILLENACALLY,False,False,False,2026-06-09
AILLENAVEAGH,False,False,False,2026-06-09
AILLROE BEG,False,False,False,2026-06-09
AILLROE MORE,False,False,False,2026-06-09
AILLVAUN,False,False,False,2026-06-09
AILLWEE,False,False,False,2026-06-09
AIRD,False,False,False,2026-06-09
AIRGLOONY,False,False,False,2026-06-09
AKIP,False,False,False,2026-06-09
ALACHAÃ BEAG THUAIDH,False,False,False,2026-06-09
ALACHAÃ MÃ³R,False,False,False,2026-06-09
ALASTY,False,False,False,2026-06-09
ALCROSSAGH,False,False,False,2026-06-09
ALDERBOROUGH,False,False,False,2026-06-09
ALDERFORD,False,False,False,2026-06-09
ALDERWOOD,False,False,False,2026-06-09
ALDFRECK,False,False,False,2026-06-09
ALDOROUGH,False,False,False,2026-06-09
ALDRIDGE,False,False,False,2026-06-09
ALDWORTH,False,False,False,2026-06-09
ALEXANDER REID,False,False,False,2026-06-09
ALKILL,False,False,False,2026-06-09
ALLA,False,False,False,2026-06-09
ALLA LOWER,False,False,False,2026-06-09
ALLA UPPER,False,False,False,2026-06-09
ALLAGESH,False,False,False,2026-06-09
ALLAGH ISLAND,False,False,False,2026-06-09
ALLAGHEE BEG SOUTH,False,False,False,2026-06-09
ALLAGOUR,False,False,False,2026-06-09
ALLAPHREAGHAUN,False,False,False,2026-06-09
ALLARDSTOWN,False,False,False,2026-06-09
ALLCOLLEGE,False,False,False,2026-06-09
ALLEEN HOGAN,False,False,False,2026-06-09
ALLEEN RYAN,False,False,False,2026-06-09
ALLEENDARRA EAST,False,False,False,2026-06-09
ALLEENDARRA WEST,False,False,False,2026-06-09
ALLEN,False,False,False,2026-06-09
ALLENAGH,False,False,False,2026-06-09
ALLENGORT,False,False,False,2026-06-09
ALLENSTOWN BIG,False,False,False,2026-06-09
ALLENSTOWN DEMESNE,False,False,False,2026-06-09
ALLENSTOWN LITTLE,False,False,False,2026-06-09
ALLENSWOOD,False,False,False,2026-06-09
ALLENWOOD MIDDLE,False,False,False,2026-06-09
ALLENWOOD NORTH,False,False,False,2026-06-09
ALLENWOOD SOUTH,False,False,False,2026-06-09
ALLIGANSTOWN,False,False,False,2026-06-09
ALLIHIES,False,False,False,2026-06-09
ALLISTRAGH,False,False,False,2026-06-09
ALLOON LOWER,False,False,False,2026-06-09
ALLOON UPPER,False,False,False,2026-06-09
ALLOONBAUN,False,False,False,2026-06-09
ALLOWAN ISLAND,False,False,False,2026-06-09
ALLY,False,False,False,2026-06-09
ALLYGOLA,False,False,False,2026-06-09
ALLYKEOLAUN,False,False,False,2026-06-09
ALMONDSTOWN,False,False,False,2026-06-09
ALOHART,False,False,False,2026-06-09
ALSMEED,False,False,False,2026-06-09
ALT,False,False,False,2026-06-09
ALT LOWER,False,False,False,2026-06-09
ALT UPPER,False,False,False,2026-06-09
ALTACAMCOSY,False,False,False,2026-06-09
ALTACHULLION LOWER,False,False,False,2026-06-09
ALTACHULLION UPPER,False,False,False,2026-06-09
ALTADAVEN,False,False,False,2026-06-09
ALTADOO,False,False,False,2026-06-09
ALTADUSH,False,False,False,2026-06-09
ALTAGHADERRY,False,False,False,2026-06-09
ALTAGHONEY,False,False,False,2026-06-09
ALTAGOAGHAN,False,False,False,2026-06-09
ALTAGORE,False,False,False,2026-06-09
ALTAGOWLAN,False,False,False,2026-06-09
ALTAHALLA,False,False,False,2026-06-09
ALTAKEERAN,False,False,False,2026-06-09
ALTAMIRA,False,False,False,2026-06-09
ALTAMONT,False,False,False,2026-06-09
ALTAMOOSKAN,False,False,False,2026-06-09
ALTAMULLAN,False,False,False,2026-06-09
ALTAN,False,False,False,2026-06-09
ALTANAGH,False,False,False,2026-06-09
ALTANAVERAGH,False,False,False,2026-06-09
ALTANELVICK,False,False,False,2026-06-09
ALTANS,False,False,False,2026-06-09
ALTAR,False,False,False,2026-06-09
ALTARICHARD,False,False,False,2026-06-09
ALTARTATE GLEBE,False,False,False,2026-06-09
ALTASHANE,False,False,False,2026-06-09
ALTASKIN,False,False,False,2026-06-09
ALTATESKIN,False,False,False,2026-06-09
ALTATRAGHT,False,False,False,2026-06-09
ALTATURK,False,False,False,2026-06-09
ALTAVEEDAN NORTH,False,False,False,2026-06-09
ALTAVEEDAN SOUTH,False,False,False,2026-06-09
ALTAVILLA,False,False,False,2026-06-09
ALTAVRA,False,False,False,2026-06-09
ALTAWARK,False,False,False,2026-06-09
ALTBAUN,False,False,False,2026-06-09
ALTBEAGH,False,False,False,2026-06-09
ALTBREAN,False,False,False,2026-06-09
ALTCLOGH,False,False,False,2026-06-09
ALTCLOGHFIN,False,False,False,2026-06-09
ALTCOR,False,False,False,2026-06-09
ALTCROCK,False,False,False,2026-06-09
ALTDERG,False,False,False,2026-06-09
ALTDOGHAL,False,False,False,2026-06-09
ALTDRUMMAN,False,False,False,2026-06-09
ALTDUFF,False,False,False,2026-06-09
ALTEEN,False,False,False,2026-06-09
ALTEENACRES GLEBE,False,False,False,2026-06-09
ALTERNAN PARK,False,False,False,2026-06-09
ALTGOLAN,False,False,False,2026-06-09
ALTIBRIAN,False,False,False,2026-06-09
ALTIGARRON,False,False,False,2026-06-09
ALTIKEERAGH,False,False,False,2026-06-09
ALTILEVELLY,False,False,False,2026-06-09
ALTILOW,False,False,False,2026-06-09
ALTINIERIN,False,False,False,2026-06-09
ALTINURE,False,False,False,2026-06-09
ALTINURE LOWER,False,False,False,2026-06-09
ALTINURE UPPER,False,False,False,2026-06-09
ALTIQUIN,False,False,False,2026-06-09
ALTISHAHANE,False,False,False,2026-06-09
ALTLAHAN,False,False,False,2026-06-09
ALTMARTIN,False,False,False,2026-06-09
ALTMORE,False,False,False,2026-06-09
ALTMORE LOWER,False,False,False,2026-06-09
ALTMORE UPPER,False,False,False,2026-06-09
ALTMUSH,False,False,False,2026-06-09
ALTNABROCKY,False,False,False,2026-06-09
ALTNADARRAGH,False,False,False,2026-06-09
ALTNAGAPPLE,False,False,False,2026-06-09
ALTNAGEEROG,False,False,False,2026-06-09
ALTNAGELVIN,False,False,False,2026-06-09
ALTNAGLUSHAN,False,False,False,2026-06-09
ALTNAGORE,False,False,False,2026-06-09
ALTNAHINCH,False,False,False,2026-06-09
ALTNAMACKAN,False,False,False,2026-06-09
ALTNAPASTE,False,False,False,2026-06-09
ALTNAPONER,False,False,False,2026-06-09
ALTNASHEEN,False,False,False,2026-06-09
ALTNAVANNOG,False,False,False,2026-06-09
ALTNAVEAGH,False,False,False,2026-06-09
ALTNAVEIGH,False,False,False,2026-06-09
ALTOGHIL,False,False,False,2026-06-09
ALTORE,False,False,False,2026-06-09
ALTREST,False,False,False,2026-06-09
ALTS,False,False,False,2026-06-09
ALTSHALLAN,False,False,False,2026-06-09
ALTVELID,False,False,False,2026-06-09
ALVA,False,False,False,2026-06-09
ALWORIES,False,False,False,2026-06-09
AMAGH,False,False,False,2026-06-09
AMAUN,False,False,False,2026-06-09
AMBERHILL,False,False,False,2026-06-09
AMBROSETOWN,False,False,False,2026-06-09
AMERICA,False,False,False,2026-06-09
AMOGAN BEG,False,False,False,2026-06-09
AMOGAN MORE,False,False,False,2026-06-09
AMORSET,False,False,False,2026-06-09
AN ARDAIDH BHEAG,False,False,False,2026-06-09
AN ARDAIDH MHÃ³R,False,False,False,2026-06-09
AN BAILE BREAC,False,False,False,2026-06-09
AN BAILE UACHTARACH THIAR,False,False,False,2026-06-09
AN BAILE UACHTARACH THOIR,False,False,False,2026-06-09
AN BHÃNRAINN BHÃN THUAIDH,False,False,False,2026-06-09
AN CAISEAL,False,False,False,2026-06-09
AN CARN MÃ³R THIAR,False,False,False,2026-06-09
AN CARRAIGÃN,False,False,False,2026-06-09
AN CHAISLEACH,False,False,False,2026-06-09
AN CHATHAIR BHEARNACH,False,False,False,2026-06-09
AN CHEAPACH THIAR,False,False,False,2026-06-09
AN CHEAPACH THOIR,False,False,False,2026-06-09
AN CHEATHRÃº CHAOL,False,False,False,2026-06-09
AN CHEATHRÃº RUA THEAS,False,False,False,2026-06-09
AN CHEATHRÃº RUA THUAIDH,False,False,False,2026-06-09
AN CHILLÃN LIATH,False,False,False,2026-06-09
AN CHLAIS,False,False,False,2026-06-09
AN CHLOICH MHÃ³R THUAIDH,False,False,False,2026-06-09
AN CHLUAIN,False,False,False,2026-06-09
AN CHNAPÃ³G,False,False,False,2026-06-09
AN CHOILL BHEAG ÃOCHTAIR,False,False,False,2026-06-09
AN CHORRBHUAILE,False,False,False,2026-06-09
AN CHORRGHRÃIG,False,False,False,2026-06-09
AN CHÃºIL RUA,False,False,False,2026-06-09
AN CLADRACH,False,False,False,2026-06-09
AN CNOCÃN RUA,False,False,False,2026-06-09
AN COIMÃN THEAS,False,False,False,2026-06-09
AN COIMÃN THUAIDH,False,False,False,2026-06-09
AN COM,False,False,False,2026-06-09
AN CORRMHACHA,False,False,False,2026-06-09
AN DOIRÃN,False,False,False,2026-06-09
AN DOIRÃN ÃLAINN,False,False,False,2026-06-09
AN DROMAID,False,False,False,2026-06-09
AN FEARANN IARTHACH,False,False,False,2026-06-09
AN FHAICHE,False,False,False,2026-06-09
AN FHAILL DRONNACH,False,False,False,2026-06-09
AN FHAIRCHE,False,False,False,2026-06-09
AN FÃL CARRACH,False,False,False,2026-06-09
AN GABHLÃN,False,False,False,2026-06-09
AN GHRÃIG,False,False,False,2026-06-09
AN GHRÁINSEACH,False,False,False,2026-06-09
AN GLAIDHB,False,False,False,2026-06-09
AN GLEANN BEAG,False,False,False,2026-06-09
AN GLEANN IARTHACH,False,False,False,2026-06-09
AN GLEANN MÃ³R,False,False,False,2026-06-09
AN GORT MÃ³R,False,False,False,2026-06-09
AN INSE BHUÃ,False,False,False,2026-06-09
AN LAIGHDEACÃN,False,False,False,2026-06-09
AN LEITHEAD,False,False,False,2026-06-09
AN LIAG,False,False,False,2026-06-09
AN LOMÃNACH BHEAG,False,False,False,2026-06-09
AN LOMÃNACH MHÃ³R,False,False,False,2026-06-09
AN LÃIM THIAR,False,False,False,2026-06-09
AN LÃIM THOIR,False,False,False,2026-06-09
AN LÃ³THAR,False,False,False,2026-06-09
AN MHAOILINN,False,False,False,2026-06-09
AN MHUIRÃOCH,False,False,False,2026-06-09
AN MHÃ³IN FHIONN,False,False,False,2026-06-09
AN MUIRNEACH BEAG,False,False,False,2026-06-09
AN MÃM THOIR,False,False,False,2026-06-09
AN MÃ³INÃN MÃ³R,False,False,False,2026-06-09
AN RATHÃºNACH THOIR,False,False,False,2026-06-09
AN RIASC,False,False,False,2026-06-09
AN RINN IARTHACH,False,False,False,2026-06-09
AN RINN RUA,False,False,False,2026-06-09
AN RINNÃN,False,False,False,2026-06-09
AN ROISÃN THIAR,False,False,False,2026-06-09
AN ROISÃN THOIR,False,False,False,2026-06-09
AN RÃTH,False,False,False,2026-06-09
AN RÃ MHEÃNACH,False,False,False,2026-06-09
AN SCREATHAN,False,False,False,2026-06-09
AN SEANBHAILE,False,False,False,2026-06-09
AN SEANCHNOC,False,False,False,2026-06-09
AN SIÃN RUA,False,False,False,2026-06-09
AN SLIABH RIABHACH,False,False,False,2026-06-09
AN SPIDÃAL THOIR,False,False,False,2026-06-09
AN TULAIGH,False,False,False,2026-06-09
AN TARDGHORT,False,False,False,2026-06-09
AN TIMLEACH MÃ³R THIAR,False,False,False,2026-06-09
AN TIMLEACH MÃ³R THOIR,False,False,False,2026-06-09
AN TOILEÃN BUÃ,False,False,False,2026-06-09
AN TOILEÃN BÃN,False,False,False,2026-06-09
AN TSEANTÃ³IR,False,False,False,2026-06-09
ANABLAHA,False,False,False,2026-06-09
ANACRAMP,False,False,False,2026-06-09
ANAGASNA GLEBE,False,False,False,2026-06-09
ANAGLOG,False,False,False,2026-06-09
ANAHARLICK,False,False,False,2026-06-09
ANATRIM,False,False,False,2026-06-09
ANAUNBOY SOUTH,False,False,False,2026-06-09
ANAVERNA,False,False,False,2026-06-09
ANBALLY,False,False,False,2026-06-09
ANDRAID,False,False,False,2026-06-09
ANDRESNA,False,False,False,2026-06-09
ANGLESBOROUGH,False,False,False,2026-06-09
ANGLINGHAM,False,False,False,2026-06-09
ANGLODE,False,False,False,2026-06-09
ANGLONT,False,False,False,2026-06-09
ANGLORE,False,False,False,2026-06-09
ANGRAM,False,False,False,2026-06-09
ANHID EAST,False,False,False,2026-06-09
ANHID WEST,False,False,False,2026-06-09
ANKAIL,False,False,False,2026-06-09
ANKERS BOWER,False,False,False,2026-06-09
ANNA BEG,False,False,False,2026-06-09
ANNA ISLAND,False,False,False,2026-06-09
ANNA MORE,False,False,False,2026-06-09
ANNABELLA,False,False,False,2026-06-09
ANNABOE,False,False,False,2026-06-09
ANNACARNEY,False,False,False,2026-06-09
ANNACARRIGA,False,False,False,2026-06-09
ANNACATTY,False,False,False,2026-06-09
ANNACHULLION GLEBE,False,False,False,2026-06-09
ANNACLARE,False,False,False,2026-06-09
ANNACLAREY,False,False,False,2026-06-09
ANNACLOCHAN,False,False,False,2026-06-09
ANNACLOGHMULLIN,False,False,False,2026-06-09
ANNACLOY,False,False,False,2026-06-09
ANNACRAMPH,False,False,False,2026-06-09
ANNACROFF,False,False,False,2026-06-09
ANNADALE,False,False,False,2026-06-09
ANNADORN,False,False,False,2026-06-09
ANNADRUMMAN,False,False,False,2026-06-09
ANNADUFF,False,False,False,2026-06-09
ANNADUFF GLEBE,False,False,False,2026-06-09
ANNAFARNEY,False,False,False,2026-06-09
ANNAGALLY,False,False,False,2026-06-09
ANNAGANNIHY,False,False,False,2026-06-09
ANNAGAP,False,False,False,2026-06-09
ANNAGAR,False,False,False,2026-06-09
ANNAGARVEY,False,False,False,2026-06-09
ANNAGARY,False,False,False,2026-06-09
ANNAGELLIFF,False,False,False,2026-06-09
ANNAGERRIL,False,False,False,2026-06-09
ANNAGH,False,False,False,2026-06-09
ANNAGH AUGHER,False,False,False,2026-06-09
ANNAGH BLESSINGBOURNE,False,False,False,2026-06-09
ANNAGH BOLTONS,False,False,False,2026-06-09
ANNAGH MCCANNS,False,False,False,2026-06-09
ANNAGH BEG,False,False,False,2026-06-09
ANNAGH BOGS,False,False,False,2026-06-09
ANNAGH CENTRAL,False,False,False,2026-06-09
ANNAGH DEMESNE,False,False,False,2026-06-09
ANNAGH EAST,False,False,False,2026-06-09
ANNAGH HILL,False,False,False,2026-06-09
ANNAGH ISLAND,False,False,False,2026-06-09
ANNAGH ISLAND EAST,False,False,False,2026-06-09
ANNAGH ISLAND MIDDLE,False,False,False,2026-06-09
ANNAGH ISLAND WEST,False,False,False,2026-06-09
ANNAGH LONG,False,False,False,2026-06-09
ANNAGH LOWER,False,False,False,2026-06-09
ANNAGH MIDDLE,False,False,False,2026-06-09
ANNAGH MORE,False,False,False,2026-06-09
ANNAGH NORTH,False,False,False,2026-06-09
ANNAGH SOUTH,False,False,False,2026-06-09
ANNAGH UPPER,False,False,False,2026-06-09
ANNAGH WEST,False,False,False,2026-06-09
ANNAGH AND MONEYSTERLIN,False,False,False,2026-06-09
ANNAGHADERG,False,False,False,2026-06-09
ANNAGHALOUGH,False,False,False,2026-06-09
ANNAGHANANAM,False,False,False,2026-06-09
ANNAGHANANNY,False,False,False,2026-06-09
ANNAGHANERRIG,False,False,False,2026-06-09
ANNAGHANMONEY,False,False,False,2026-06-09
ANNAGHANOON,False,False,False,2026-06-09
ANNAGHARAP,False,False,False,2026-06-09
ANNAGHARD,False,False,False,2026-06-09
ANNAGHARNET,False,False,False,2026-06-09
ANNAGHARVEY,False,False,False,2026-06-09
ANNAGHASKIN,False,False,False,2026-06-09
ANNAGHASNA,False,False,False,2026-06-09
ANNAGHBANE,False,False,False,2026-06-09
ANNAGHBEG,False,False,False,2026-06-09
ANNAGHBO,False,False,False,2026-06-09
ANNAGHBOY,False,False,False,2026-06-09
ANNAGHBRACK,False,False,False,2026-06-09
ANNAGHBRACK GLEBE,False,False,False,2026-06-09
ANNAGHBRADICAN,False,False,False,2026-06-09
ANNAGHBRIDE,False,False,False,2026-06-09
ANNAGHCALLOW,False,False,False,2026-06-09
ANNAGHCARTHY,False,False,False,2026-06-09
ANNAGHCLOY,False,False,False,2026-06-09
ANNAGHCOOLEEN,False,False,False,2026-06-09
ANNAGHCOR,False,False,False,2026-06-09
ANNAGHCORRIB,False,False,False,2026-06-09
ANNAGHDANIEL,False,False,False,2026-06-09
ANNAGHDERG LOWER,False,False,False,2026-06-09
ANNAGHDERG UPPER,False,False,False,2026-06-09
ANNAGHDOWN,False,False,False,2026-06-09
ANNAGHDUFF,False,False,False,2026-06-09
ANNAGHEANE,False,False,False,2026-06-09
ANNAGHEARLY,False,False,False,2026-06-09
ANNAGHER,False,False,False,2026-06-09
ANNAGHERVY,False,False,False,2026-06-09
ANNAGHFIN,False,False,False,2026-06-09
ANNAGHGAD,False,False,False,2026-06-09
ANNAGHGAP,False,False,False,2026-06-09
ANNAGHGERRY,False,False,False,2026-06-09
ANNAGHGORTAGH,False,False,False,2026-06-09
ANNAGHGOWAN,False,False,False,2026-06-09
ANNAGHGOWLA ISLAND,False,False,False,2026-06-09
ANNAGHHILL,False,False,False,2026-06-09
ANNAGHIERIN,False,False,False,2026-06-09
ANNAGHILLA,False,False,False,2026-06-09
ANNAGHILLY NORTH,False,False,False,2026-06-09
ANNAGHILLY SOUTH,False,False,False,2026-06-09
ANNAGHILYMORE,False,False,False,2026-06-09
ANNAGHKEEL,False,False,False,2026-06-09
ANNAGHKEELANE,False,False,False,2026-06-09
ANNAGHKEEN,False,False,False,2026-06-09
ANNAGHKEENLY,False,False,False,2026-06-09
ANNAGHKEENTY,False,False,False,2026-06-09
ANNAGHKILLY,False,False,False,2026-06-09
ANNAGHLEE,False,False,False,2026-06-09
ANNAGHMACMANUS,False,False,False,2026-06-09
ANNAGHMACONWAY,False,False,False,2026-06-09
ANNAGHMACULLEN,False,False,False,2026-06-09
ANNAGHMAGHERA,False,False,False,2026-06-09
ANNAGHMAGURTHAN,False,False,False,2026-06-09
ANNAGHMAKEONAN,False,False,False,2026-06-09
ANNAGHMAKEOWN,False,False,False,2026-06-09
ANNAGHMARE,False,False,False,2026-06-09
ANNAGHMARTIN,False,False,False,2026-06-09
ANNAGHMINNAN,False,False,False,2026-06-09
ANNAGHMINNOGUE,False,False,False,2026-06-09
ANNAGHMONA,False,False,False,2026-06-09
ANNAGHMORE,False,False,False,2026-06-09
ANNAGHMORE EAST,False,False,False,2026-06-09
ANNAGHMORE GLEBE,False,False,False,2026-06-09
ANNAGHMORE WEST,False,False,False,2026-06-09
ANNAGHMORE AND ANNAGHBEG,False,False,False,2026-06-09
ANNAGHMULLIN,False,False,False,2026-06-09
ANNAGHMURNIN,False,False,False,2026-06-09
ANNAGHNABOE,False,False,False,2026-06-09
ANNAGHNAMADDOO,False,False,False,2026-06-09
ANNAGHNEAL,False,False,False,2026-06-09
ANNAGHOASH,False,False,False,2026-06-09
ANNAGHONE,False,False,False,2026-06-09
ANNAGHONEY,False,False,False,2026-06-09
ANNAGHQUIN,False,False,False,2026-06-09
ANNAGHRAW,False,False,False,2026-06-09
ANNAGHROE,False,False,False,2026-06-09
ANNAGHROE ISLAND,False,False,False,2026-06-09
ANNAGHS,False,False,False,2026-06-09
ANNAGHSALLAGH,False,False,False,2026-06-09
ANNAGHSELHERNY,False,False,False,2026-06-09
ANNAGHTEIGE,False,False,False,2026-06-09
ANNAGHTEIGE ISLAND,False,False,False,2026-06-09
ANNAGHVAAN,False,False,False,2026-06-09
ANNAGHVACKY,False,False,False,2026-06-09
ANNAGHWOOD,False,False,False,2026-06-09
ANNAGHYBANE,False,False,False,2026-06-09
ANNAGHYDUFF,False,False,False,2026-06-09
ANNAGINNY,False,False,False,2026-06-09
ANNAGLEVE,False,False,False,2026-06-09
ANNAGLOGH,False,False,False,2026-06-09
ANNAGLOOR,False,False,False,2026-06-09
ANNAGOLA,False,False,False,2026-06-09
ANNAGOLGAN,False,False,False,2026-06-09
ANNAGOR,False,False,False,2026-06-09
ANNAGORA,False,False,False,2026-06-09
ANNAGOSE,False,False,False,2026-06-09
ANNAHAGH,False,False,False,2026-06-09
ANNAHAGH NORTH,False,False,False,2026-06-09
ANNAHAGH SOUTH,False,False,False,2026-06-09
ANNAHAIA,False,False,False,2026-06-09
ANNAHALA EAST,False,False,False,2026-06-09
ANNAHALA WEST,False,False,False,2026-06-09
ANNAHALABOG,False,False,False,2026-06-09
ANNAHALE,False,False,False,2026-06-09
ANNAHAVIL,False,False,False,2026-06-09
ANNAHEAN,False,False,False,2026-06-09
ANNAHERVY,False,False,False,2026-06-09
ANNAHOLTY,False,False,False,2026-06-09
ANNAHONE,False,False,False,2026-06-09
ANNAHUBY,False,False,False,2026-06-09
ANNAHUGH,False,False,False,2026-06-09
ANNAHUNSHIGO,False,False,False,2026-06-09
ANNAKEERA,False,False,False,2026-06-09
ANNAKISHA,False,False,False,2026-06-09
ANNAKISHA NORTH,False,False,False,2026-06-09
ANNAKISHA SOUTH,False,False,False,2026-06-09
ANNALECK LOWER,False,False,False,2026-06-09
ANNALECK UPPER,False,False,False,2026-06-09
ANNALECKA,False,False,False,2026-06-09
ANNALECKY,False,False,False,2026-06-09
ANNALITTIN,False,False,False,2026-06-09
ANNALOIST,False,False,False,2026-06-09
ANNALOUGH,False,False,False,2026-06-09
ANNALOUGHAN,False,False,False,2026-06-09
ANNAMACNEILL,False,False,False,2026-06-09
ANNAMAKIFF,False,False,False,2026-06-09
ANNAMARRAN,False,False,False,2026-06-09
ANNAMOE,False,False,False,2026-06-09
ANNAMOY,False,False,False,2026-06-09
ANNAMULT,False,False,False,2026-06-09
ANNANEESE,False,False,False,2026-06-09
ANNAREAGH,False,False,False,2026-06-09
ANNAREAGH NORTH,False,False,False,2026-06-09
ANNAREAGH SOUTH,False,False,False,2026-06-09
ANNAROE,False,False,False,2026-06-09
ANNASAMRY,False,False,False,2026-06-09
ANNASEERAGH,False,False,False,2026-06-09
ANNASHANCO,False,False,False,2026-06-09
ANNASKINNAN,False,False,False,2026-06-09
ANNASLEE,False,False,False,2026-06-09
ANNAVEAGH,False,False,False,2026-06-09
ANNAYALLA,False,False,False,2026-06-09
ANNEES,False,False,False,2026-06-09
ANNEETER BEG,False,False,False,2026-06-09
ANNEETER MORE,False,False,False,2026-06-09
ANNEFIELD,False,False,False,2026-06-09
ANNESGIFT,False,False,False,2026-06-09
ANNESGROVE,False,False,False,2026-06-09
ANNESTOWN,False,False,False,2026-06-09
ANNEVILLE,False,False,False,2026-06-09
ANNEVILLE OR CLONARD OLD,False,False,False,2026-06-09
ANNEVILLE OR RATHDUFF,False,False,False,2026-06-09
ANNFIELD,False,False,False,2026-06-09
ANNGROVE,False,False,False,2026-06-09
ANNIES,False,False,False,2026-06-09
ANNISTOWN,False,False,False,2026-06-09
ANNSBROOK,False,False,False,2026-06-09
