source_file,source_townland,source_townland_upper,geojson_townland,match_type,match_score,record_count,approval_status
aggregated_records.csv,park at drumin,PARK AT DRUMIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Crossbridge,CROSSBRIDGE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,hillbrook and up coolboy,HILLBROOK AND UP COOLBOY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,gurteen at mount pleasant,GURTEEN AT MOUNT PLEASANT,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Balilionogue,BALILIONOGUE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Militia,MILITIA,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,molanasky,MOLANASKY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Coolfeaney?,COOLFEANEY?,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballyraphine and newtown,BALLYRAPHINE AND NEWTOWN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,fairwood,FAIRWOOD,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballinaverta,BALLINAVERTA,BALLYNAVORTHA,FUZZY,80,15077,PENDING
aggregated_records.csv,rosnakill,ROSNAKILL,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,minmore rathnakitt,MINMORE RATHNAKITT,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Boleynakill,BOLEYNAKILL,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,kilpipe and tomnaskela,KILPIPE AND TOMNASKELA,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballinerrin,BALLINERRIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,urelands,URELANDS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Carrigatler,CARRIGATLER,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,parkmore page,PARKMORE PAGE,PARKMORE (PAGE),FUZZY,93,15077,PENDING
aggregated_records.csv,moatabower co wexford,MOATABOWER CO WEXFORD,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,coolboy upper and parkmore,COOLBOY UPPER AND PARKMORE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,mehassy illegible word,MEHASSY ILLEGIBLE WORD,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Balisland,BALISLAND,Balisland,EXACT,100,15077,APPROVED
aggregated_records.csv,Gurteen at Mount Pleasant,GURTEEN AT MOUNT PLEASANT,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,killlinure,KILLLINURE,KILLINURE,FUZZY,95,15077,PENDING
aggregated_records.csv,Ballyraphine,BALLYRAPHINE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Bolarney and Burkeen,BOLARNEY AND BURKEEN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballycionogue,BALLYCIONOGUE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,cross,CROSS,cross,EXACT,100,15077,APPROVED
aggregated_records.csv,balyconnell,BALYCONNELL,BALLYCONNELL,FUZZY,96,15077,PENDING
aggregated_records.csv,Carrickgaller,CARRICKGALLER,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Tombreane,TOMBREANE,TOMBREEN,FUZZY,82,15077,PENDING
aggregated_records.csv,coollattin,COOLLATTIN,COOLATTIN,FUZZY,95,15077,PENDING
aggregated_records.csv,ballygannon at tansey close,BALLYGANNON AT TANSEY CLOSE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Rosbane,ROSBANE,Rosbane,EXACT,100,15077,APPROVED
aggregated_records.csv,Knocknadoomcoyle,KNOCKNADOOMCOYLE,KNOCKATOMCOYLE,FUZZY,87,15077,PENDING
aggregated_records.csv,Ballagh,BALLAGH,Ballagh,EXACT,100,15077,APPROVED
aggregated_records.csv,kilaveny,KILAVENY,KILLAVENY,FUZZY,94,15077,PENDING
aggregated_records.csv,Tubbertonagh,TUBBERTONAGH,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Tinahaley,TINAHALEY,TINAHELY,FUZZY,82,15077,PENDING
aggregated_records.csv,Glandphilipeen,GLANDPHILIPEEN,GLENPHILIPEEN,FUZZY,89,15077,PENDING
aggregated_records.csv,tomifinogue,TOMIFINOGUE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,morgans,MORGANS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Coolboy at Hillbrook,COOLBOY AT HILLBROOK,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Bolarney & Knockrobin,BOLARNEY & KNOCKROBIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Tinahealy and Coolruss,TINAHEALY AND COOLRUSS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,park,PARK,park,EXACT,100,15077,APPROVED
aggregated_records.csv,balliecionogue,BALLIECIONOGUE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Rathdrum and Ballygannon,RATHDRUM AND BALLYGANNON,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,blainroe,BLAINROE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Banonbawn,BANONBAWN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,kilmalone,KILMALONE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Bolarney called Mill Plott,BOLARNEY CALLED MILL PLOTT,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,aghold,AGHOLD,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Coolattin or Barracks,COOLATTIN OR BARRACKS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Lugaduff,LUGADUFF,LUGDUFF,FUZZY,93,15077,PENDING
aggregated_records.csv,Slievenamough Plain,SLIEVENAMOUGH PLAIN,Slievenamough Plain,EXACT,100,15077,APPROVED
aggregated_records.csv,"Tullowclay,","TULLOWCLAY,",TULLOWCLAY,FUZZY,95,15077,PENDING
aggregated_records.csv,churchland,CHURCHLAND,churchland,EXACT,100,15077,APPROVED
aggregated_records.csv,knockadoomcoyle park,KNOCKADOOMCOYLE PARK,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Tinahely & Loughduff,TINAHELY & LOUGHDUFF,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballinerrin,BALLINERRIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,tombrean,TOMBREAN,TOMBREEN,FUZZY,88,15077,PENDING
aggregated_records.csv,balllygannon,BALLLYGANNON,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Knockeen or Killinure,KNOCKEEN OR KILLINURE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Hillbrooke/Parkmore,HILLBROOKE/PARKMORE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Toberpatrick,TOBERPATRICK,Toberpatrick,EXACT,100,15077,APPROVED
aggregated_records.csv,Coolroe,COOLROE,Coolroe,EXACT,100,15077,APPROVED
aggregated_records.csv,Ballinaverta,BALLINAVERTA,BALLYNAVORTHA,FUZZY,80,15077,PENDING
aggregated_records.csv,Tinahely Flahertys,TINAHELY FLAHERTYS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,carrick,CARRICK,carrick,EXACT,100,15077,APPROVED
aggregated_records.csv,rathshanmore east and west,RATHSHANMORE EAST AND WEST,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,coolattin or barracks,COOLATTIN OR BARRACKS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,knockadosen,KNOCKADOSEN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,tinehaleycoolran,TINEHALEYCOOLRAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Wicklow and Drumkey,WICKLOW AND DRUMKEY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,rathcoll,RATHCOLL,RATHCOT,FUZZY,80,15077,PENDING
aggregated_records.csv,up coolboy and hillbrook,UP COOLBOY AND HILLBROOK,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballymarroge,BALLYMARROGE,Ballymarroge,EXACT,100,15077,APPROVED
aggregated_records.csv,hillbrook lower,HILLBROOK LOWER,hillbrook lower,EXACT,100,15077,APPROVED
aggregated_records.csv,monaghallen,MONAGHALLEN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,coolelugg,COOLELUGG,COOLALUG,FUZZY,82,15077,PENDING
aggregated_records.csv,Kilguiggan,KILGUIGGAN,KILQUIGGIN,FUZZY,80,15077,PENDING
aggregated_records.csv,sleaghcoyle,SLEAGHCOYLE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,minmoreparkmore,MINMOREPARKMORE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Murreagh,MURREAGH,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballenguile,BALLENGUILE,BALLINGUILE,FUZZY,91,15077,PENDING
aggregated_records.csv,Sleanamoe,SLEANAMOE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Coalkenna,COALKENNA,COOLKENNA,FUZZY,89,15077,PENDING
aggregated_records.csv,mangins,MANGINS,MANGANS,FUZZY,86,15077,PENDING
aggregated_records.csv,leamore,LEAMORE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,aghowle upper,AGHOWLE UPPER,aghowle upper,EXACT,100,15077,APPROVED
aggregated_records.csv,tomnafinnoge,TOMNAFINNOGE,tomnafinnoge,EXACT,100,15077,APPROVED
aggregated_records.csv,coolbawn,COOLBAWN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,kilballyowen rathdrum,KILBALLYOWEN RATHDRUM,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,kilquiggan,KILQUIGGAN,KILQUIGGIN,FUZZY,90,15077,PENDING
aggregated_records.csv,park at drummin,PARK AT DRUMMIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,rathneagh,RATHNEAGH,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballarney,BALLARNEY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,killballyowen,KILLBALLYOWEN,KILBALLYOWEN,FUZZY,96,15077,PENDING
aggregated_records.csv,carrickgatter,CARRICKGATTER,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Park,PARK,Park,EXACT,100,15077,APPROVED
aggregated_records.csv,ballytuskist,BALLYTUSKIST,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Tomcoyle and Preban,TOMCOYLE AND PREBAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballisland at yewtree,BALLISLAND AT YEWTREE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,coolfancey,COOLFANCEY,COOLAFANCY,FUZZY,90,15077,PENDING
aggregated_records.csv,Knocknagree,KNOCKNAGREE,Knocknagree,EXACT,100,15077,APPROVED
aggregated_records.csv,Garryhoe,GARRYHOE,Garryhoe,EXACT,100,15077,APPROVED
aggregated_records.csv,Molanasky,MOLANASKY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Lugduff,LUGDUFF,Lugduff,EXACT,100,15077,APPROVED
aggregated_records.csv,kilguiggan,KILGUIGGAN,KILQUIGGIN,FUZZY,80,15077,PENDING
aggregated_records.csv,sleaghcoyle and sleaghroe,SLEAGHCOYLE AND SLEAGHROE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,tomacoyle,TOMACOYLE,TOMCOYLE,FUZZY,94,15077,PENDING
aggregated_records.csv,Hillbrooke,HILLBROOKE,HILLBROOK UPPER,FUZZY,80,15077,PENDING
aggregated_records.csv,glenyshoke,GLENYSHOKE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,moteybower,MOTEYBOWER,MOTABOWER,FUZZY,84,15077,PENDING
aggregated_records.csv,sleaghrool,SLEAGHROOL,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballynakill,BALLYNAKILL,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Aghowle,AGHOWLE,GOWLE,FUZZY,83,15077,PENDING
aggregated_records.csv,Tomnaskela,TOMNASKELA,Tomnaskela,EXACT,100,15077,APPROVED
aggregated_records.csv,killaleagh,KILLALEAGH,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballymarroge,BALLYMARROGE,ballymarroge,EXACT,100,15077,APPROVED
aggregated_records.csv,mehassy and ballinaurly,MEHASSY AND BALLINAURLY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Moylisha,MOYLISHA,Moylisha,EXACT,100,15077,APPROVED
aggregated_records.csv,Rathshanmore South,RATHSHANMORE SOUTH,Rathshanmore South,EXACT,100,15077,APPROVED
aggregated_records.csv,moylisha,MOYLISHA,moylisha,EXACT,100,15077,APPROVED
aggregated_records.csv,towerboy,TOWERBOY,TOORBOY,FUZZY,80,15077,PENDING
aggregated_records.csv,Rathbane,RATHBANE,Rathbane,EXACT,100,15077,APPROVED
aggregated_records.csv,Carrickgalter,CARRICKGALTER,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Balllinguile,BALLLINGUILE,BALLINGUILE,FUZZY,96,15077,PENDING
aggregated_records.csv,coolkenna barnacashel,COOLKENNA BARNACASHEL,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,coolattin cronystown,COOLATTIN CRONYSTOWN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,towerboy ballinguole,TOWERBOY BALLINGUOLE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,boleynakill,BOLEYNAKILL,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Bullinagate,BULLINAGATE,BALLINGATE,FUZZY,86,15077,PENDING
aggregated_records.csv,tinihaley cottager,TINIHALEY COTTAGER,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,hillbrook,HILLBROOK,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Boley,BOLEY,Boley,EXACT,100,15077,APPROVED
aggregated_records.csv,kennystown,KENNYSTOWN,kennystown,EXACT,100,15077,APPROVED
aggregated_records.csv,Farness,FARNESS,FARNEES,FUZZY,86,15077,PENDING
aggregated_records.csv,Carnane,CARNANE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,?,?,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,[Farnees struck out] Corravanish,[FARNEES STRUCK OUT] CORRAVANISH,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Killacloran,KILLACLORAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,corandogg,CORANDOGG,CORNDOG,FUZZY,88,15077,PENDING
aggregated_records.csv,ballarney,BALLARNEY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,glenphilipeentinahely,GLENPHILIPEENTINAHELY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballyvolen (sic),BALLYVOLEN (SIC),,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,raheenteige,RAHEENTEIGE,raheenteige,EXACT,100,15077,APPROVED
aggregated_records.csv,"[""Kyle"" struck out] Ballycumber","[""KYLE"" STRUCK OUT] BALLYCUMBER",,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Churchland,CHURCHLAND,Churchland,EXACT,100,15077,APPROVED
aggregated_records.csv,corravanish,CORRAVANISH,CURRAVANISH,FUZZY,91,15077,PENDING
aggregated_records.csv,rathingeaney,RATHINGEANEY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Gorteen,GORTEEN,Gorteen,EXACT,100,15077,APPROVED
aggregated_records.csv,Balllygannon and Knockadozen,BALLLYGANNON AND KNOCKADOZEN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,kileavan lower,KILEAVAN LOWER,KILCAVAN LOWER,FUZZY,93,15077,PENDING
aggregated_records.csv,jigginstown,JIGGINSTOWN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,corballis,CORBALLIS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Killileage,KILLILEAGE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballard and crone,BALLARD AND CRONE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Newry,NEWRY,Newry,EXACT,100,15077,APPROVED
aggregated_records.csv,balilionogue,BALILIONOGUE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballynagran,BALLYNAGRAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,killadrennan,KILLADRENNAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,newcastle,NEWCASTLE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Kilballyowen,KILBALLYOWEN,Kilballyowen,EXACT,100,15077,APPROVED
aggregated_records.csv,Glenyshoke and Ballingate,GLENYSHOKE AND BALLINGATE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,tinahely flahertys,TINAHELY FLAHERTYS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Parkmore,PARKMORE,Parkmore,EXACT,100,15077,APPROVED
aggregated_records.csv,ballyraheen,BALLYRAHEEN,ballyraheen,EXACT,100,15077,APPROVED
aggregated_records.csv,Askikeagh,ASKIKEAGH,ASKAKEAGH,FUZZY,89,15077,PENDING
aggregated_records.csv,Sliverroe,SLIVERROE,SLIEVEROE,FUZZY,89,15077,PENDING
aggregated_records.csv,Glenphilipeen,GLENPHILIPEEN,Glenphilipeen,EXACT,100,15077,APPROVED
aggregated_records.csv,preban,PREBAN,preban,EXACT,100,15077,APPROVED
aggregated_records.csv,Muchlagh,MUCHLAGH,MUCKLAGH,FUZZY,88,15077,PENDING
aggregated_records.csv,balycumber,BALYCUMBER,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,munny,MUNNY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,croneyhorn,CRONEYHORN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballynamanoge,BALLYNAMANOGE,ballynamanoge,EXACT,100,15077,APPROVED
aggregated_records.csv,carrickgaltor,CARRICKGALTOR,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,mulins,MULINS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,bolarney called mill plott,BOLARNEY CALLED MILL PLOTT,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Lanagh,LANAGH,LARAGH,FUZZY,83,15077,PENDING
aggregated_records.csv,merrymeeting and knockrobhan,MERRYMEETING AND KNOCKROBHAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Kilmartin,KILMARTIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,bolarney,BOLARNEY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,boley,BOLEY,boley,EXACT,100,15077,APPROVED
aggregated_records.csv,parkmore and coolboy,PARKMORE AND COOLBOY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Stoops,STOOPS,Stoops,EXACT,100,15077,APPROVED
aggregated_records.csv,rath,RATH,rath,EXACT,100,15077,APPROVED
aggregated_records.csv,Coolruss Park,COOLRUSS PARK,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Wicklow & Ballinerrin,WICKLOW & BALLINERRIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,tombreen,TOMBREEN,tombreen,EXACT,100,15077,APPROVED
aggregated_records.csv,Killinure,KILLINURE,Killinure,EXACT,100,15077,APPROVED
aggregated_records.csv,Ballybegg and Garryhow,BALLYBEGG AND GARRYHOW,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Tallyhoe,TALLYHOE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,coolattin and coolattin park,COOLATTIN AND COOLATTIN PARK,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Kilpoole,KILPOOLE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballinvally,BALLINVALLY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,knocknadoomcoyle,KNOCKNADOOMCOYLE,KNOCKATOMCOYLE,FUZZY,87,15077,PENDING
aggregated_records.csv,stoops,STOOPS,stoops,EXACT,100,15077,APPROVED
aggregated_records.csv,Coolilugg,COOLILUGG,COOLALUG,FUZZY,82,15077,PENDING
aggregated_records.csv,balllygannon and knockadozen,BALLLYGANNON AND KNOCKADOZEN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ruddenagh,RUDDENAGH,RODDENAGH,FUZZY,89,15077,PENDING
aggregated_records.csv,Bridgeland,BRIDGELAND,Bridgeland,EXACT,100,15077,APPROVED
aggregated_records.csv,Harnees and Bridgeland,HARNEES AND BRIDGELAND,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballynultagh,BALLYNULTAGH,Ballynultagh,EXACT,100,15077,APPROVED
aggregated_records.csv,Kileaven,KILEAVEN,KILLAVENY,FUZZY,82,15077,PENDING
aggregated_records.csv,Monaghcullen,MONAGHCULLEN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Minmore & Rathnakitt,MINMORE & RATHNAKITT,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,blackditch and ballyadock,BLACKDITCH AND BALLYADOCK,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Carrickacrow,CARRICKACROW,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,coollattin cronyhorn,COOLLATTIN CRONYHORN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,coolroe,COOLROE,coolroe,EXACT,100,15077,APPROVED
aggregated_records.csv,Corandogg,CORANDOGG,CORNDOG,FUZZY,88,15077,PENDING
aggregated_records.csv,drumin park,DRUMIN PARK,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,munney,MUNNEY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Garryhoe (sic),GARRYHOE (SIC),,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Kililnure,KILILNURE,KILLINURE,FUZZY,89,15077,PENDING
aggregated_records.csv,ballykelly,BALLYKELLY,ballykelly,EXACT,100,15077,APPROVED
aggregated_records.csv,park and coolruss,PARK AND COOLRUSS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballynakill,BALLYNAKILL,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Coolfancey,COOLFANCEY,COOLAFANCY,FUZZY,90,15077,PENDING
aggregated_records.csv,Whitefield,WHITEFIELD,Whitefield,EXACT,100,15077,APPROVED
aggregated_records.csv,Tinahely and Ballinacorby,TINAHELY AND BALLINACORBY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Wicklow (town?),WICKLOW (TOWN?),,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Paulbeg,PAULBEG,Paulbeg,EXACT,100,15077,APPROVED
aggregated_records.csv,Coolelugg,COOLELUGG,COOLALUG,FUZZY,82,15077,PENDING
aggregated_records.csv,Sleaghcoyle and Sleaghroe,SLEAGHCOYLE AND SLEAGHROE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Glenphillipeen,GLENPHILLIPEEN,GLENPHILIPEEN,FUZZY,96,15077,PENDING
aggregated_records.csv,New Roe,NEW ROE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,knockeen,KNOCKEEN,knockeen,EXACT,100,15077,APPROVED
aggregated_records.csv,Ballingate Upper,BALLINGATE UPPER,Ballingate Upper,EXACT,100,15077,APPROVED
aggregated_records.csv,ballinmogan,BALLINMOGAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,tinihaley,TINIHALEY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Tomcoyle + Preban,TOMCOYLE + PREBAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Greenhall,GREENHALL,Greenhall,EXACT,100,15077,APPROVED
aggregated_records.csv,Carrigacrow,CARRIGACROW,CARRIGROE,FUZZY,80,15077,PENDING
aggregated_records.csv,drumdangan,DRUMDANGAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Towerboy & Ballenguile,TOWERBOY & BALLENGUILE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballygannon and Rathdrum,BALLYGANNON AND RATHDRUM,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballinacor,BALLINACOR,ballinacor,EXACT,100,15077,APPROVED
aggregated_records.csv,carricknaneal,CARRICKNANEAL,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballycumber North,BALLYCUMBER NORTH,Ballycumber North,EXACT,100,15077,APPROVED
aggregated_records.csv,coolnafinogue,COOLNAFINOGUE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballenglen,BALLENGLEN,BALLINGLEN,FUZZY,90,15077,PENDING
aggregated_records.csv,killabeg,KILLABEG,killabeg,EXACT,100,15077,APPROVED
aggregated_records.csv,rathingraney,RATHINGRANEY,RAHEENGRANEY,FUZZY,83,15077,PENDING
aggregated_records.csv,Maryans,MARYANS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,barnacashel,BARNACASHEL,barnacashel,EXACT,100,15077,APPROVED
aggregated_records.csv,coalkenna,COALKENNA,COOLKENNA,FUZZY,89,15077,PENDING
aggregated_records.csv,Merrymeeting,MERRYMEETING,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Coonaranick?,COONARANICK?,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Seskin,SESKIN,Seskin,EXACT,100,15077,APPROVED
aggregated_records.csv,Tomacork (in lease),TOMACORK (IN LEASE),,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Larragh,LARRAGH,LARAGH,FUZZY,92,15077,PENDING
aggregated_records.csv,Coolhanica ?,COOLHANICA ?,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Rathnakill,RATHNAKILL,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,boleynakill and stump,BOLEYNAKILL AND STUMP,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,newtown,NEWTOWN,newtown,EXACT,100,15077,APPROVED
